,Weather file wind speed | (m/s),Weather file ambient temperature | (C),Subarray 1 POA front total irradiance after shading and soiling | (W/m2),Irradiance GHI from weather file | (W/m2),Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW),Subarray 1 POA rear total irradiance after reflection (IAM) | (W/m2),Albedo
3/2/2022 0:00,4.31957,10.9173,0,0,0.00191928,-0.0086,0,0.99
3/2/2022 1:00,4.34176,10.6627,0,0,0.00296615,-0.0086,0,0.99
3/2/2022 2:00,5.17146,11.0467,0,0,0.0188439,-0.0086,0,0.99
3/2/2022 3:00,3.82383,10.3295,0,0,0.034111,-0.0086,0,0.99
3/2/2022 4:00,4.69934,11.0247,0,0,0.00139585,-0.0086,0,0.99
3/2/2022 5:00,3.9899,10.206,0,0,0.00706647,-0.0086,0,0.99
3/2/2022 6:00,4.97506,10.8344,87.9709,11.4752,107.489,0.175453,1.24984,0.244696
3/2/2022 7:00,3.78016,12.4774,650.035,157.475,699.61,8.01046,6.15989,0.223254
3/2/2022 8:00,1.14529,16.7927,747.346,378.428,623.119,51.61,32.8772,0.192052
3/2/2022 9:00,1.93143,17.268,641.014,496.993,426.568,44.5589,48.3962,0.180413
3/2/2022 10:00,2.53099,17.9808,889.701,734.595,946.475,60.8308,49.0716,0.177391
3/2/2022 11:00,2.48039,18.5323,807.315,773.263,901.205,55.4068,54.8606,0.173905
3/2/2022 12:00,2.46095,19.1987,756.005,750.102,714.973,51.6674,53.2469,0.173032
3/2/2022 13:00,2.5999,19.699,820.622,730.189,877.711,56.1878,50.4524,0.173112
3/2/2022 14:00,2.16543,19.8979,765.193,592.607,665.572,52.5418,45.0533,0.170718
3/2/2022 15:00,2.27113,19.8289,827.198,512.963,649.032,57.2869,45.0575,0.14948
3/2/2022 16:00,1.58252,18.2872,257.161,151.091,157.935,8.97819,13.7101,0.13451
3/2/2022 17:00,1.17123,15.2965,45.7508,28.4564,11.7762,1.87365,4.23905,0.132194
3/2/2022 18:00,1.25088,11.9119,0,0.051449,0.128766,-0.0086,0,0.278159
3/2/2022 19:00,1.39372,10.2628,0,0,0.0710124,-0.0086,0,0.99
3/2/2022 20:00,1.0291,11.362,0,0,0.00383853,-0.0086,0,0.99
3/2/2022 21:00,1.0402,10.619,0,0,0.0991917,-0.0086,0,0.99
3/2/2022 22:00,1.96968,8.85641,0,0,0.0140456,-0.0086,0,0.99
3/2/2022 23:00,1.52084,8.43076,0,0,0.00191928,-0.0086,0,0.99
3/3/2022 0:00,1.77583,8.81444,0,0,0.0150925,-0.0086,0,0.99
3/3/2022 1:00,2.16286,8.82375,0,0,0.00287893,-0.0086,0,0.99
3/3/2022 2:00,1.85206,8.72256,0,0,0.0837503,-0.0086,0,0.99
3/3/2022 3:00,2.17649,9.00752,0,0,0.0412645,-0.0086,0,0.99
3/3/2022 4:00,0.876969,6.93794,0,0,0.009073,-0.0086,0,0.99
3/3/2022 5:00,0.943417,6.18311,0,0,0.0330639,-0.0086,0,0.99
3/3/2022 6:00,1.20537,7.57474,89.104,16.6304,102.965,0.431698,2.44786,0.243913
3/3/2022 7:00,1.23769,10.3091,459.661,161.749,392.603,10.6938,12.0566,0.215351
3/3/2022 8:00,1.67908,15.1414,844.524,403.238,781.486,58.132,31.8987,0.199762
3/3/2022 9:00,1.81307,16.7653,761.273,522.962,657.982,52.4073,43.5006,0.188175
3/3/2022 10:00,1.7853,17.3932,737.167,641.19,626.792,50.6004,49.2068,0.183461
3/3/2022 11:00,2.01814,18.2698,811.538,778.817,898.39,55.765,56.3293,0.177771
3/3/2022 12:00,1.99527,19.3973,779.014,769.849,943.68,53.5001,53.5259,0.174222
3/3/2022 13:00,2.01255,20.073,745.108,671.528,753.739,51.0335,47.8326,0.176397
3/3/2022 14:00,1.95495,20.1885,688.662,533.948,576.732,47.2653,41.9144,0.17157
3/3/2022 15:00,2.0296,20.4424,675.375,410.387,544.45,46.4664,33.4844,0.149097
3/3/2022 16:00,1.87342,19.3142,354.239,179.016,214.589,12.631,16.0304,0.137665
3/3/2022 17:00,1.94615,16.178,53.3586,31.0255,20.1322,1.96078,4.25108,0.128609
3/3/2022 18:00,2.34104,14.6521,0,0,0.147086,-0.0086,0,0.99
3/3/2022 19:00,1.72738,13.5138,0,0,0.118908,-0.0086,0,0.99
3/3/2022 20:00,0.875369,11.2123,0,0,0.136006,-0.0086,0,0.99
3/3/2022 21:00,0.833912,9.92311,0,0,0.153368,-0.0086,0,0.99
3/3/2022 22:00,1.27905,8.42712,0,0,0.0481564,-0.0086,0,0.99
3/3/2022 23:00,0.916086,7.81034,0,0,0.0528674,-0.0086,0,0.99
3/4/2022 0:00,0.473913,5.20212,0,0,0.172299,-0.0086,0,0.99
3/4/2022 1:00,1.04718,4.47297,0,0,0.133041,-0.0086,0,0.99
3/4/2022 2:00,0.924507,3.20462,0,0,0.000785167,-0.0086,0,0.99
3/4/2022 3:00,0.926787,2.47658,0,0,0.0062813,-0.0086,0,0.99
3/4/2022 4:00,1.53751,4.13115,0,0,0.0115157,-0.0086,0,0.99
3/4/2022 5:00,1.11206,5.79919,0,0,0.00715367,-0.0086,0,0.99
3/4/2022 6:00,1.29746,6.81014,71.3219,17.8724,78.9237,0.372947,2.73086,0.259104
3/4/2022 7:00,2.32714,9.86538,403.995,114.566,345.118,9.22971,10.068,0.223404
3/4/2022 8:00,1.57955,10.5886,90.6077,112.044,1.05447,6.41818,18.2493,0.171415
3/4/2022 9:00,1.26863,12.5481,119.557,154.265,0.348088,8.60294,25.0196,0.169613
3/4/2022 10:00,1.82478,14.221,133.407,153.676,0.162529,8.96479,17.1757,0.162304
3/4/2022 11:00,2.25829,14.9385,156.303,160.139,0.261633,10.1048,13.0242,0.162164
3/4/2022 12:00,1.33375,16.4322,339.784,339.73,27.5737,22.6241,27.7607,0.172012
3/4/2022 13:00,1.95822,17.8704,651.775,595.997,482.544,44.6274,47.3249,0.178199
3/4/2022 14:00,2.27135,18.5894,839.84,600.744,883.812,57.332,40.3166,0.182385
3/4/2022 15:00,1.82834,17.1079,541.317,301.821,456.503,36.9705,24.8116,0.154851
3/4/2022 16:00,1.64047,16.8027,453.977,189.305,380.214,10.4841,10.7918,0.15025
3/4/2022 17:00,0.832253,14.7521,64.7894,26.9822,31.9069,2.10979,3.6351,0.124578
3/4/2022 18:00,2.80573,12.9281,0,0,0.314847,-0.0086,0,0.99
3/4/2022 19:00,4.38468,10.6648,0,0,0.227347,-0.0086,0,0.99
3/4/2022 20:00,1.51427,10.1532,0,0,0.0136094,-0.0086,0,0.99
3/4/2022 21:00,1.41704,8.94105,0,0,0.115244,-0.0086,0,0.99
3/4/2022 22:00,3.56646,8.92564,0,0,0.0113412,-0.0086,0,0.99
3/4/2022 23:00,2.82398,8.25385,0,0,0.260323,-0.0086,0,0.99
3/5/2022 0:00,3.1609,5.03875,0,0,0.413516,-0.0086,0,0.99
3/5/2022 1:00,2.36389,3.43867,0,0,0.0723217,-0.0086,0,0.99
3/5/2022 2:00,1.65671,2.71134,0,0,0.100675,-0.0086,0,0.99
3/5/2022 3:00,1.54596,2.26534,0,0,0.157643,-0.0086,0,0.99
3/5/2022 4:00,1.48183,1.76094,0,0,0.332035,-0.0086,0,0.99
3/5/2022 5:00,1.2019,1.08621,0,0,0.128678,-0.0086,0,0.99
3/5/2022 6:00,0.751707,1.08139,5.96599,7.1067,0.112191,-0.0086,1.39229,0.179608
3/5/2022 7:00,1.67201,1.20169,29.1458,39.7935,0.290073,1.65355,6.18366,0.13335
3/5/2022 8:00,3.04383,0.420938,26.6947,36.1732,0.42294,1.46464,5.5098,0.124493
3/5/2022 9:00,2.69909,-0.477649,26.3136,36.564,0.482526,1.40763,5.42244,0.12434
3/5/2022 10:00,3.2772,-1.93978,48.3083,58.6865,0.618792,2.8079,5.66915,0.133942
3/5/2022 11:00,2.40977,-2.08383,96.6899,103.16,0.974994,5.8586,5.97265,0.118765
3/5/2022 12:00,2.80244,-2.90028,124.069,129.199,1.08735,7.63499,7.45305,0.121924
3/5/2022 13:00,1.71882,-2.90811,76.3553,87.3778,1.02463,4.59071,5.82484,0.109022
3/5/2022 14:00,1.62071,-2.67044,63.1029,84.2848,0.849978,4.04843,10.4333,0.118981
3/5/2022 15:00,1.04696,-2.553,31.7811,43.7292,0.623243,1.83461,6.42476,0.11778
3/5/2022 16:00,1.81341,-2.52348,25.439,33.899,0.823373,1.32869,5.25273,0.130351
3/5/2022 17:00,1.81645,-2.83788,5.28033,5.23474,0.589831,-0.0086,1.36186,0.257659
3/5/2022 18:00,0.655668,-2.85902,0,0,0.171165,-0.0086,0,0.99
3/5/2022 19:00,0.98704,-2.72676,0,0,0.0928236,-0.0086,0,0.99
3/5/2022 20:00,1.06354,-2.8916,0,0,0.0123881,-0.0086,0,0.99
3/5/2022 21:00,1.60787,-4.01234,0,0,0.00366408,-0.0086,0,0.99
3/5/2022 22:00,1.62343,-5.18085,0,0,0.0711006,-0.0086,0,0.99
3/5/2022 23:00,1.7895,-6.07465,0,0,0.277947,-0.0086,0,0.99
3/6/2022 0:00,1.19281,-6.32406,0,0,0.239728,-0.0086,0,0.99
3/6/2022 1:00,0.757457,-6.33994,0,0,0.0484184,-0.0086,0,0.99
3/6/2022 2:00,1.30078,-6.53924,0,0,0.196902,-0.0086,0,0.99
3/6/2022 3:00,1.25896,-7.11646,0,0,0.000959617,-0.0086,0,0.99
3/6/2022 4:00,0.950562,-7.28609,0,0,0.158167,-0.0086,0,0.99
3/6/2022 5:00,1.00474,-7.39716,0,0,0.551272,-0.0086,0,0.99
3/6/2022 6:00,1.11723,-7.39531,5.35414,5.97408,0.520302,-0.0086,3.31415,0.99
3/6/2022 7:00,1.32374,-6.84061,87.0815,82.3269,0.588524,7.17333,36.5416,0.942122
3/6/2022 8:00,1.52581,-6.26385,147.916,160.874,0.802783,13.1951,71.8365,0.912449
3/6/2022 9:00,1.5848,-6.23144,162.66,195.062,0.836198,15.0279,90.495,0.945143
3/6/2022 10:00,2.32957,-6.09968,318.918,345.276,1.34497,27.8992,143.865,0.891625
3/6/2022 11:00,1.73639,-5.04177,431.949,437.198,2.62907,36.4862,171.966,0.832722
3/6/2022 12:00,2.96393,-6.20237,357.598,356.712,2.00425,30.3473,149.492,0.875377
3/6/2022 13:00,2.07281,-5.78151,341.035,359.368,2.10606,28.6742,133.873,0.789619
3/6/2022 14:00,2.38428,-5.89468,279.728,313.362,2.01935,24.7145,129.722,0.880346
3/6/2022 15:00,2.41986,-6.35588,167.314,187.86,0.529984,15.3036,88.0963,0.956227
3/6/2022 16:00,2.00952,-6.81638,108.231,111.427,0.364663,9.09904,45.1684,0.839095
3/6/2022 17:00,1.87693,-7.65116,24.3027,25.1915,0.411775,1.50664,11.7917,0.879047
3/6/2022 18:00,2.20479,-8.15007,0,0.0335084,0.547083,-0.0086,0,0.99
3/6/2022 19:00,1.69432,-8.53861,0,0,0.502506,-0.0086,0,0.99
3/6/2022 20:00,1.25813,-8.6987,0,0,0.500062,-0.0086,0,0.99
3/6/2022 21:00,0.835852,-9.62938,0,0,0.723575,-0.0086,0,0.99
3/6/2022 22:00,0.868727,-9.90664,0,0,0.853828,-0.0086,0,0.99
3/6/2022 23:00,0.478249,-9.301,0,0,0.416749,-0.0086,0,0.99
3/7/2022 0:00,0.322512,-9.29407,0,0,0.40002,-0.0086,0,0.99
3/7/2022 1:00,0.671994,-9.26624,0,0,0.000174483,-0.0086,0,0.99
3/7/2022 2:00,0.648761,-9.42838,0,0,0,-0.0086,0,0.99
3/7/2022 3:00,0.793134,-9.66668,0,0,0,-0.0086,0,0.99
3/7/2022 4:00,0.860155,-9.87558,0,0,0,-0.0086,0,0.99
3/7/2022 5:00,0.821313,-10.3691,0,0,0.000697917,-0.0086,0,0.99
3/7/2022 6:00,0.68805,-11.6962,61.6908,14.7163,46.5862,1.18348,5.40251,0.947118
3/7/2022 7:00,0.888156,-10.3086,219.273,125.125,70.6772,12.1208,43.3634,0.932845
3/7/2022 8:00,0.528683,-4.7768,718.841,374.379,612.249,53.3495,102.626,0.9125
3/7/2022 9:00,0.631597,-2.14907,933.196,588.495,972.229,69.619,146.692,0.90003
3/7/2022 10:00,1.06616,-2.05117,893.814,735.153,1015.74,70.1142,212.942,0.868023
3/7/2022 11:00,1.43195,-2.9499,850.971,815.174,1029.36,70.3193,272.857,0.856384
3/7/2022 12:00,1.26133,-1.63925,839.668,826.749,1023.78,69.7328,275.555,0.836218
3/7/2022 13:00,1.23933,-2.23133,716.836,648.475,674.524,57.1281,195.75,0.819217
3/7/2022 14:00,1.20936,-2.9685,218.682,252.346,3.0712,19.2153,101.403,0.833605
3/7/2022 15:00,1.54264,-3.65494,136.388,160.722,0.84815,12.0544,66.1837,0.801249
3/7/2022 16:00,1.24078,-3.89233,242.444,155.413,93.0723,12.3558,43.2678,0.696493
3/7/2022 17:00,1.07333,-3.82028,282.751,76.8959,206.776,8.03609,12.3027,0.490648
3/7/2022 18:00,0.969156,-5.50849,0,0.311824,0.439872,-0.0086,0,0.99
3/7/2022 19:00,1.27276,-6.06469,0,0,0.401834,-0.0086,0,0.99
3/7/2022 20:00,1.53163,-6.46245,0,0,0.515333,-0.0086,0,0.99
3/7/2022 21:00,1.78193,-6.58967,0,0,0.273849,-0.0086,0,0.99
3/7/2022 22:00,1.74746,-6.55776,0,0,0.326804,-0.0086,0,0.99
3/7/2022 23:00,1.66918,-7.06186,0,0,0.26181,-0.0086,0,0.99
3/8/2022 0:00,1.59386,-7.05091,0,0,0.242791,-0.0086,0,0.99
3/8/2022 1:00,3.25454,-5.8297,0,0,0.27917,-0.0086,0,0.99
3/8/2022 2:00,3.5552,-6.01266,0,0,0.0896839,-0.0086,0,0.99
3/8/2022 3:00,4.77265,-5.51807,0,0,0.0563573,-0.0086,0,0.99
3/8/2022 4:00,4.96595,-5.56404,0,0,0.0211993,-0.0086,0,0.99
3/8/2022 5:00,4.99499,-5.39239,0,0,0.0378625,-0.0086,0,0.99
3/8/2022 6:00,5.55504,-5.3373,197.059,25.5135,202.439,2.5592,3.60196,0.780022
3/8/2022 7:00,4.24489,-4.01149,732.208,198.904,757.866,9.56716,13.1753,0.777833
3/8/2022 8:00,3.40524,-1.98301,917.258,415.215,940.704,66.0531,93.059,0.794948
3/8/2022 9:00,2.03686,-0.329019,946.642,601.971,1008.34,69.3391,129.172,0.784923
3/8/2022 10:00,1.80756,0.425996,893.755,738.267,1034.89,68.3938,183.351,0.748558
3/8/2022 11:00,1.76958,1.72348,855.186,822.516,1006,67.7945,222.848,0.691128
3/8/2022 12:00,1.47945,1.95878,768.648,760.638,826.349,59.8145,184.735,0.609051
3/8/2022 13:00,1.3839,3.09033,858.471,760.906,1009.16,63.0835,131.17,0.475636
3/8/2022 14:00,1.44162,3.3841,916.321,654.398,1017.71,63.58,64.5759,0.322791
3/8/2022 15:00,1.64643,4.08312,927.987,488.061,963.173,63.5048,36.8781,0.212248
3/8/2022 16:00,3.95527,3.39132,778.882,266.163,787.989,10.4372,7.68683,0.170913
3/8/2022 17:00,3.74863,1.98625,370.548,70.6819,375.255,5.63064,3.31265,0.0816373
3/8/2022 18:00,2.68934,1.04122,0.565679,0.509537,0.102159,-0.0086,0.239916,0.534345
3/8/2022 19:00,0.606527,0.195638,0,0,0.148134,-0.0086,0,0.99
3/8/2022 20:00,0.440141,-0.69756,0,0,0.0799126,-0.0086,0,0.99
3/8/2022 21:00,1.71244,-2.17045,0,0,0.366147,-0.0086,0,0.99
3/8/2022 22:00,1.89333,-3.32141,0,0,0.354716,-0.0086,0,0.99
3/8/2022 23:00,2.50889,-4.91153,0,0,0.263465,-0.0086,0,0.99
3/9/2022 0:00,1.5879,-6.01326,0,0,0.251095,-0.0086,0,0.99
3/9/2022 1:00,1.69512,-6.88361,0,0,0.205189,-0.0086,0,0.99
3/9/2022 2:00,2.38602,-7.26864,0,0,0.0536528,-0.0086,0,0.99
3/9/2022 3:00,2.03587,-6.86557,0,0,0.103118,-0.0086,0,0.99
3/9/2022 4:00,1.84727,-6.90816,0,0,0.307173,-0.0086,0,0.99
3/9/2022 5:00,2.5085,-8.08761,0,0,0.239213,-0.0086,0,0.99
3/9/2022 6:00,2.45315,-8.5271,4.62881,5.74131,0.217142,-0.0086,1.50664,0.357688
3/9/2022 7:00,3.02768,-9.30033,61.0514,69.0277,0.312147,4.46322,18.7392,0.454595
3/9/2022 8:00,2.89926,-9.3758,162.171,178.918,0.383509,12.7667,48.8818,0.474279
3/9/2022 9:00,2.80934,-8.83105,259.664,299.016,0.898932,20.1493,71.3786,0.408644
3/9/2022 10:00,3.49945,-8.85618,366.99,394.791,12.2961,27.1465,77.2165,0.389572
3/9/2022 11:00,3.71822,-9.08341,371.949,380.052,10.8349,27.1999,76.8216,0.428986
3/9/2022 12:00,4.16364,-9.75352,297.919,297.1,2.02041,21.5924,62.1039,0.43239
3/9/2022 13:00,3.31711,-10.5084,305.32,325.371,8.86739,22.8948,73.174,0.463979
3/9/2022 14:00,2.66128,-10.8075,196.015,226.87,19.1081,15.5072,62.696,0.528306
3/9/2022 15:00,2.16944,-11.1871,73.6196,94.9672,0.805234,6.29998,37.445,0.723772
3/9/2022 16:00,1.83379,-11.8401,30.6017,40.0312,0.485932,2.32733,16.6335,0.763471
3/9/2022 17:00,2.03269,-12.5778,31.7481,30.6322,0.814479,1.978,11.8818,0.722568
3/9/2022 18:00,1.98914,-13.5814,0.401579,0.0414934,0.389616,-0.0086,0.0690715,0.99
3/9/2022 19:00,1.35204,-13.8173,0,0,0.24122,-0.0086,0,0.99
3/9/2022 20:00,1.40428,-14.2414,0,0,0.399563,-0.0086,0,0.99
3/9/2022 21:00,1.27912,-14.5827,0,0,0.371296,-0.0086,0,0.99
3/9/2022 22:00,1.12953,-14.6568,0,0,0.322966,-0.0086,0,0.99
3/9/2022 23:00,0.759197,-14.8082,0,0,0.109139,-0.0086,0,0.99
3/10/2022 0:00,0.718274,-15.2823,0,0,0.624412,-0.0086,0,0.99
3/10/2022 1:00,0.408183,-16.1779,0,0,0.512455,-0.0086,0,0.99
3/10/2022 2:00,0.369946,-16.1694,0,0,0.600047,-0.0086,0,0.99
3/10/2022 3:00,0.749354,-15.5589,0,0,0.841616,-0.0086,0,0.99
3/10/2022 4:00,0.800965,-15.4283,0,0,1.05667,-0.0086,0,0.99
3/10/2022 5:00,0.933124,-15.4167,0,0,0.629449,-0.0086,0,0.99
3/10/2022 6:00,0.399355,-16.1236,16.6347,16.3384,2.36389,0.647592,8.65491,0.988276
3/10/2022 7:00,0.946089,-14.9516,118.076,102.951,0.584867,9.5228,42.23,0.861677
3/10/2022 8:00,0.972723,-13.8112,247.261,241.451,0.651345,20.8905,94.3071,0.80069
3/10/2022 9:00,0.899737,-12.0763,319.96,347.811,1.10465,27.8485,139.02,0.848846
3/10/2022 10:00,0.917584,-10.3855,432.023,453.203,27.9859,37.1486,180.069,0.879293
3/10/2022 11:00,1.05265,-9.31558,694.542,694.228,294.99,55.9058,214.721,0.729928
3/10/2022 12:00,1.13082,-8.6664,497.852,496.573,58.3949,41.6502,191.698,0.851456
3/10/2022 13:00,0.956326,-7.84943,461.745,462.554,48.7023,38.9222,178.475,0.872322
3/10/2022 14:00,1.21902,-7.09667,454.49,437.941,95.9528,37.2342,150.637,0.824808
3/10/2022 15:00,1.56803,-7.14073,570.131,368.748,373.872,43.0491,106.889,0.728222
3/10/2022 16:00,1.36179,-6.63071,819.712,288.647,814.814,11.426,16.0131,0.599811
3/10/2022 17:00,0.924093,-7.91678,404.527,76.7641,411.75,6.04499,5.704,0.343531
3/10/2022 18:00,0.971566,-10.237,0.916932,0.595843,0.404102,-0.0086,0.404101,0.99
3/10/2022 19:00,1.06987,-11.4426,0,0,0.319214,-0.0086,0,0.99
3/10/2022 20:00,1.15705,-12.5269,0,0,0.320436,-0.0086,0,0.99
3/10/2022 21:00,1.05416,-12.8287,0,0,0.240348,-0.0086,0,0.99
3/10/2022 22:00,0.884954,-14.5264,0,0,0.198037,-0.0086,0,0.99
3/10/2022 23:00,1.09633,-14.8295,0,0,0.325583,-0.0086,0,0.99
3/11/2022 0:00,0.74607,-15.1103,0,0,0.309257,-0.0086,0,0.99
3/11/2022 1:00,0.613944,-15.2502,0,0,0.267132,-0.0086,0,0.99
3/11/2022 2:00,0.911786,-15.8214,0,0,0.312413,-0.0086,0,0.99
3/11/2022 3:00,1.1687,-15.3911,0,0,0.0467614,-0.0086,0,0.99
3/11/2022 4:00,1.02556,-14.7138,0,0,0.148572,-0.0086,0,0.99
3/11/2022 5:00,1.0204,-14.73,0,0,0.192716,-0.0086,0,0.99
3/11/2022 6:00,1.36464,-12.6283,256.578,33.818,266.726,3.26905,4.58746,0.821098
3/11/2022 7:00,1.22219,-8.61202,767.634,217.549,786.905,9.97773,14.0283,0.815632
3/11/2022 8:00,1.45039,-5.01314,938.423,435.728,950.141,68.5757,111.578,0.829766
3/11/2022 9:00,1.55895,-2.65939,972.38,630.412,1013.78,71.7972,144.128,0.824868
3/11/2022 10:00,1.75214,-0.73989,920.33,768.812,1024.69,71.5746,210.888,0.802251
3/11/2022 11:00,1.54433,0.614653,727.812,728.117,406.803,60.0584,245.162,0.818086
3/11/2022 12:00,5.41074,1.21149,859.512,848.51,1000.34,68.0103,228.592,0.675566
3/11/2022 13:00,7.11976,1.46413,891.696,793.33,1041.1,65.8872,149.932,0.527006
3/11/2022 14:00,6.81022,1.64449,947.289,685.912,1018.26,66.1016,81.4397,0.387183
3/11/2022 15:00,5.53088,1.58401,933.486,496.416,961.125,64.1753,49.0932,0.293421
3/11/2022 16:00,4.31236,1.6242,819.737,288.497,840.941,9.89645,8.74398,0.242734
3/11/2022 17:00,2.93746,-0.0209345,372.176,68.3847,361.655,6.28973,3.4095,0.13446
3/11/2022 18:00,1.52146,-1.05305,0.994934,0.787324,0.189575,-0.0086,0.564712,0.99
3/11/2022 19:00,1.32777,-2.13317,0,0,0.164099,-0.0086,0,0.99
3/11/2022 20:00,1.18381,-1.78598,0,0,0.019542,-0.0086,0,0.99
3/11/2022 21:00,0.839241,-1.97199,0,0,0.106521,-0.0086,0,0.99
3/11/2022 22:00,3.39919,0.283748,0,0,0.0512975,-0.0086,0,0.99
3/11/2022 23:00,1.60289,0.783775,0,0,0.0628135,-0.0086,0,0.99
3/12/2022 0:00,2.69294,1.07732,0,0,0.0180588,-0.0086,0,0.99
3/12/2022 1:00,3.92594,2.34893,0,0,0.0466738,-0.0086,0,0.99
3/12/2022 2:00,6.10811,2.48451,0,0,0.0287022,-0.0086,0,0.99
3/12/2022 3:00,3.65487,2.7417,0,0,0.0149182,-0.0086,0,0.99
3/12/2022 4:00,6.32533,2.67936,0,0,0.0408287,-0.0086,0,0.99
3/12/2022 5:00,5.74692,2.80504,0,0,0.00689202,-0.0086,0,0.99
3/12/2022 6:00,5.63453,3.77495,270.839,43.4803,263.853,4.25017,5.0147,0.37793
3/12/2022 7:00,5.57523,5.57184,718.293,277.08,615.291,15.8654,24.8032,0.329942
3/12/2022 8:00,4.0066,7.42968,684.16,413.883,470.017,47.9855,54.1313,0.271977
3/12/2022 9:00,3.81759,8.57936,891.678,593.513,901.911,60.7136,42.8701,0.220362
3/12/2022 10:00,2.70812,10.9376,927.727,780.417,1031.54,63.2811,52.7985,0.182307
3/12/2022 11:00,6.05876,11.4566,788.082,763.843,824.455,53.4996,51.224,0.166703
3/12/2022 12:00,9.23794,10.8909,891.943,879.868,1056.37,60.6563,58.0784,0.165277
3/12/2022 13:00,6.85526,11.9772,882.83,794.626,942.584,59.9427,52.0854,0.168382
3/12/2022 14:00,7.25573,11.97,438.397,386.234,267.889,29.9149,33.8261,0.170893
3/12/2022 15:00,9.03047,11.0973,197.89,226.146,6.25527,14.2404,33.5788,0.163328
3/12/2022 16:00,4.38559,11.323,414.173,198.591,277.045,12.8712,16.6216,0.140177
3/12/2022 17:00,3.62782,11.3836,466.817,104.183,464.307,7.5597,6.01142,0.0790133
3/12/2022 18:00,2.60656,9.82695,3.3346,3.92378,0.0830538,-0.0086,0.76071,0.171492
3/12/2022 19:00,2.86339,9.25328,0,0,0.0029662,-0.0086,0,0.99
3/12/2022 20:00,1.39125,7.50699,0,0,0.128332,-0.0086,0,0.99
3/12/2022 21:00,1.1119,5.53424,0,0,0.0505996,-0.0086,0,0.99
3/12/2022 22:00,1.31193,4.68882,0,0,0.0356813,-0.0086,0,0.99
3/12/2022 23:00,2.39687,4.34641,0,0,0.0079389,-0.0086,0,0.99
3/13/2022 0:00,1.95889,4.02338,0,0,0.0029662,-0.0086,0,0.99
3/13/2022 1:00,1.20624,2.70757,0,0,0.16157,-0.0086,0,0.99
3/13/2022 2:00,1.49626,2.07907,0,0,0.0936092,-0.0086,0,0.99
3/13/2022 3:00,1.56877,1.45383,0,0,0.115332,-0.0086,0,0.99
3/13/2022 4:00,1.26186,0.956088,0,0,0.0154415,-0.0086,0,0.99
3/13/2022 5:00,0.960628,0.22867,0,0,0.146738,-0.0086,0,0.99
3/13/2022 6:00,1.12083,1.16871,281.001,37.1732,295.117,3.46738,2.46252,0.261659
3/13/2022 7:00,1.19112,7.1526,751.173,217.946,785.614,8.72553,6.52918,0.211224
3/13/2022 8:00,1.19836,11.025,908.158,427.087,937.306,62.1064,28.7041,0.185958
3/13/2022 9:00,1.70204,11.8833,928.991,611.411,1005.03,62.951,33.8745,0.174766
3/13/2022 10:00,1.47424,13.3218,888.331,745.085,1035.74,60.4493,45.4966,0.169727
3/13/2022 11:00,1.8425,14.12,849.869,819.334,1045.02,58.1078,53.7211,0.167633
3/13/2022 12:00,2.14585,15.1355,843.006,830.924,1044.73,57.7034,55.42,0.168135
3/13/2022 13:00,2.37354,15.2077,543.087,502.032,462.444,36.7525,34.7888,0.165773
3/13/2022 14:00,2.42532,14.8764,301.85,312.299,64.9325,20.9377,34.3565,0.154252
3/13/2022 15:00,2.35789,14.3189,125.745,154.816,4.98685,8.97481,23.6518,0.152608
3/13/2022 16:00,5.11539,12.8193,36.6103,50.0588,0.160872,2.26979,7.967,0.141542
3/13/2022 17:00,3.56477,11.5161,12.8302,16.4926,0.593324,0.327753,2.60981,0.128491
3/13/2022 18:00,1.56704,10.4141,0.323428,0.120455,0.0901192,-0.0086,0.0374372,0.01
3/13/2022 19:00,3.01178,9.33056,0,0,0.215047,-0.0086,0,0.99
3/13/2022 20:00,2.7631,8.29666,0,0,0.0310576,-0.0086,0,0.99
3/13/2022 21:00,4.3765,7.88049,0,0,0.0490293,-0.0086,0,0.99
3/13/2022 22:00,1.95216,6.68455,0,0,0.103729,-0.0086,0,0.99
3/13/2022 23:00,2.20035,5.87864,0,0,0.104601,-0.0086,0,0.99
3/14/2022 0:00,3.6075,5.59417,0,0,0.0832269,-0.0086,0,0.99
3/14/2022 1:00,2.16252,5.005,0,0,0.130162,-0.0086,0,0.99
3/14/2022 2:00,3.76336,4.18462,0,0,0.0440564,-0.0086,0,0.99
3/14/2022 3:00,2.68874,3.54886,0,0,0.0599343,-0.0086,0,0.99
3/14/2022 4:00,1.49303,2.46352,0,0,0.0538274,-0.0086,0,0.99
3/14/2022 5:00,1.28098,1.67665,0,0,0.176401,-0.0086,0,0.99
3/14/2022 6:00,0.928565,0.686784,245.41,37.299,247.004,3.39041,2.66331,0.254233
3/14/2022 7:00,1.51196,3.75977,734.982,220.703,757.264,8.96696,7.21105,0.214782
3/14/2022 8:00,1.99342,4.68856,900.11,432.123,916.566,61.4599,31.14,0.194899
3/14/2022 9:00,1.76541,6.24147,923.355,614.056,986.248,62.5329,35.8015,0.182853
3/14/2022 10:00,1.81472,7.94237,889.065,749.96,1023.62,60.3753,46.1127,0.176395
3/14/2022 11:00,2.21177,8.83412,855.476,827.752,1040.83,58.4401,55.7073,0.172489
