date,GlobInc,GlobEff,EArray,E_Grid,PR,HSol,AzSol,AngInc,AngProf,PhiAng,GlobHor,DiffHor,BeamHor,T_Amb,WindVel,BeamTrp,DifITrp,CircTrp,HBndTrp,AlbTrp,GlobTrp,GincThr,BeamInc,CircInc,DifSInc,Alb_Inc,Bm_Gl,DifA_Gl,DifS_Gl,Alb_Gl,GlobShd,ShdLoss,ShdBLss,ShdCLss,ShdDLss,ShdALss,GlobIAM,IAMLoss,IAMBLss,IAMCLss,IAMDLss,IAMALss,BeamEff,CircEff,DiffEff,Alb_Eff,FTransp,FShdGl,FShdBm,FShdCrc,FShdDif,FShdAlb,FIAMGl,FIAMBm,FIAMCrc,FIAMDif,FIAMAlb,FIAMShd,FEffDif,FEffAlb,EArrRef,EArrNom,GIncLss,TempLss,ModQual,MisLoss,OhmLoss,EArrMPP,TExtON,TArray,TArrWtd,DTArr,DTArrGl,IArray,UArray,ArrayON,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,Syst_ON,EOutInv,EUseful,EffArrR,EffArrC,EffSysR,EffSysC,EffInvB,EffInvR,Yr,Ya,Yf,Lc,Ls,Lcr,Lsr,TotInstCost,ModuleCost,InverterCost,BatteryCost,OwnFunds,TotLoan,AvgOpCost_yr,LCOE,NPV,IRR,PaybackPeriod,ROI
    ,W/m�,W/m�,kW,kW,ratio,�,�,�,�,�,W/m�,W/m�,W/m�,캜,m/s,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,kW,kW,kW,kW,kW,kW,kW,kW,캜,캜,캜,캜,캜,A,V,Hour,kW,kW,kW,kW,kW,kW,kW,Hour,kW,kW,%,%,%,%,%,%,kWh/m�/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,kWh/kWp/day,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio,ratio

11/29/90 16:00,19.717,16.52,0.6909,0.495,0.4842,2.8051,58.839,82.015,3.2771,5.9889,12.697,9.8025,2.8946,16.55,0.8401,8.0484,11.662,0,0,0.0069,19.717,0,8.0484,0,11.662,0.0069,0.4082,0.5918,0,0.0004,19.693,0.0235,0,0,0.0173,0.0062,16.52,3.1736,2.7757,0,0.3979,0.0001,5.2728,0,11.246,0.0006,1.5529,0.9988,1,1,0.9985,0.1,0.8388,0.6551,1,0.9658,0.8432,0.8388,0.9644,0.0843,1.0221,0.8569,0.1759,-0.0228,-0.0025,0.0152,0.0002,0.6909,0,17.184,17.184,0.6337,0.0384,1.2352,559.37,1,0.196,0.196,0,0,0,0,0,0,0.495,0.495,12.133,13.83,8.6912,9.9069,71.635,71.635,0.4732,0.3199,0.2291,0.1533,0.0907,0.324,0.1917,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 17:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.31,0.96,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 18:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.81,1.1799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 19:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,10.09,1.2501,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-10.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,9.1397,1.04,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9.1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,9.7599,0.9499,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.79,1.62,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/29/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,10.02,1.0799,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,9.7697,1.06,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9.7697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.74,3.3499,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.18,5.3699,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.44,7.1301,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 04:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,11.11,5.9499,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 05:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,5.1804,1.21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-5.1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 06:00,0,0,0,0,0,0,0,90,0,-50,0.1057,0.1057,0,3.7401,0.76,0,0.1057,0,0,0.0038,0.1094,0.1094,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-3.7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 07:00,122.64,107.23,5.4336,5.1344,0.8076,4.5209,-56.848,77.169,5.3952,-9.8873,52.796,19.799,32.997,5.1804,0.86,91.747,30.813,0,0,0.0784,122.64,0,91.747,0,30.813,0.0784,0.7481,0.2519,0,0.0006,122.45,0.187,0,0,0.1165,0.0706,107.23,15.222,14.228,0,0.9922,0.0012,77.519,0,29.704,0.0066,2.3229,0.9985,1,1,0.9962,0.1,0.8757,0.8449,1,0.9677,0.8419,0.8757,0.964,0.0842,6.3575,5.5624,0.3517,-0.3315,-0.0194,0.1196,0.0085,5.4336,0,9.1427,9.1427,3.9623,0.037,8.6461,628.45,1,0.2992,0.2992,0,0,0,0,0,0,5.1344,5.1344,15.339,17.485,14.495,16.522,94.493,94.493,2.9433,2.5156,2.377,0.4277,0.1385,0.1453,0.0471,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 08:00,547.15,531.98,26.429,25.718,0.9067,12.988,-46.845,51.095,17.545,-39.689,208.1,40.596,167.51,8.3598,0.9201,465.75,76.602,0,0,4.7962,547.15,0,465.75,0,76.602,4.7962,0.8512,0.1488,0,0.0088,539.02,8.1279,0,0,3.8113,4.3166,531.98,7.0409,5.1394,0,1.8881,0.0134,460.61,0,70.902,0.4663,2.6292,0.9851,1,1,0.9502,0.1,0.9869,0.989,1,0.9741,0.9721,0.9869,0.9256,0.0972,28.364,27.596,0.1461,0.3143,-0.095,0.5855,0.2158,26.429,0,28.081,28.081,19.721,0.0371,43.544,606.95,1,0.711,0.711,0,0,0,0,0,0,25.718,25.718,16.723,19.063,16.273,18.55,97.31,97.31,13.132,12.236,11.907,0.8958,0.3292,0.0682,0.0251,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 09:00,639.9,615.59,30.216,29.415,0.8867,20.519,-34.585,50.687,33.399,-50,358.11,48.903,309.21,8.7498,1.5799,556.97,70.133,0,0,12.792,639.9,0,556.97,0,70.133,12.792,0.8704,0.1296,0,0.02,623.28,16.618,0,0,5.105,11.513,615.59,7.6917,5.9151,0,1.7482,0.0284,551.06,0,63.28,1.2508,1.7869,0.974,1,1,0.9272,0.1,0.9877,0.9894,1,0.9731,0.9778,0.9877,0.9023,0.0978,33.172,31.933,0.0854,0.781,-0.1087,0.6703,0.2895,30.216,0,31.624,31.624,22.874,0.0372,50.424,599.23,1,0.8003,0.8003,0,0,0,0,0,0,29.415,29.415,16.348,18.635,15.915,18.141,97.351,97.351,15.358,13.989,13.618,1.3688,0.3705,0.0891,0.0241,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 10:00,583.44,559.79,27.598,26.857,0.888,25.871,-20.571,57.319,54.074,-35.863,465.9,53.897,412,9.4601,1.8001,508.39,66.219,0,0,8.8328,583.44,0,508.39,0,66.219,8.8328,0.8714,0.1286,0,0.0151,572.71,10.733,0,0,2.784,7.9495,559.79,12.919,11.24,0,1.6463,0.0334,497.15,0,61.789,0.8499,1.2523,0.9816,1,1,0.958,0.1,0.9774,0.9779,1,0.974,0.9622,0.9774,0.9331,0.0962,30.245,29.038,0.1252,0.563,-0.0992,0.6117,0.2392,27.598,0,30.244,30.244,20.784,0.0371,45.843,602.02,1,0.7418,0.7418,0,0,0,0,0,0,26.857,26.857,16.377,18.668,15.937,18.166,97.312,97.312,14.003,12.777,12.434,1.2255,0.3434,0.0875,0.0245,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 11:00,524.63,506.79,25.027,24.34,0.895,28.448,-5.1653,61.042,80.565,-9.4153,514.51,57.598,456.91,10.67,2.1899,463.15,60.791,0,0,0.6931,524.63,0,463.15,0,60.791,0.6931,0.8828,0.1172,0,0.0013,523.8,0.8334,0,0,0.2096,0.6238,506.79,17.007,15.023,0,1.9727,0.011,448.12,0,58.609,0.0584,1.0197,0.9984,1,1,0.9966,0.1,0.9675,0.9676,1,0.9674,0.8419,0.9675,0.9641,0.0842,27.197,26.289,0.1655,0.4366,-0.0899,0.5542,0.1959,25.027,0,29.483,29.483,18.812,0.0371,41.488,603.23,1,0.6867,0.6867,0,0,0,0,0,0,24.34,24.34,16.516,18.826,16.063,18.309,97.256,97.256,12.591,11.587,11.269,1.0046,0.3179,0.0798,0.0252,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 12:00,542.26,522.57,25.603,24.898,0.8857,27.895,10.644,60.215,70.766,19.196,506.41,57.497,448.91,12.21,2.3101,475.34,64.105,0,0,2.8158,542.26,0,475.34,0,64.105,2.8158,0.8766,0.1234,0,0.0052,538.87,3.3904,0,0,0.8562,2.5342,522.57,16.304,14.485,0,1.7801,0.0388,460.85,0,61.469,0.2428,1.0708,0.9937,1,1,0.9866,0.1,0.9697,0.9695,1,0.9719,0.8623,0.9697,0.9589,0.0862,28.111,27.108,0.1534,0.6673,-0.092,0.5671,0.2085,25.603,0,31.639,31.639,19.429,0.0372,42.799,598.22,1,0.7051,0.7051,0,0,0,0,0,0,24.898,24.898,16.347,18.633,15.897,18.12,97.246,97.246,13.014,11.853,11.527,1.1609,0.3264,0.0892,0.0251,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 13:00,618.6,589.96,28.37,27.591,0.8604,24.292,25.647,55.178,46.2,43.731,442.9,82.899,360,14.76,1.9099,498.21,108.11,0,0,12.286,618.6,0,498.21,0,108.11,12.286,0.8054,0.1946,0,0.0199,601.23,17.37,0,0,6.3128,11.058,589.96,11.27,8.5826,0,2.6603,0.027,489.63,0,99.133,1.2016,1.3967,0.9719,1,1,0.9416,0.1,0.9813,0.9828,1,0.9739,0.978,0.9813,0.917,0.0978,32.068,30.604,0.1032,1.337,-0.1021,0.6292,0.2662,28.37,0,36.774,36.774,22.014,0.0373,48.35,586.77,1,0.7786,0.7786,0,0,0,0,0,0,27.591,27.591,15.878,18.099,15.442,17.602,97.255,97.255,14.846,13.134,12.774,1.7121,0.3605,0.1153,0.0243,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 14:00,309.65,282.57,13.879,13.418,0.8359,18.109,39.058,48.731,27.429,50,227.49,175.1,52.39,16.93,2.1599,110.76,190.77,0,0,8.1263,309.65,0,110.76,0,190.77,8.1263,0.3577,0.6423,0,0.0262,288.45,21.2,0,0,13.886,7.3137,282.57,5.881,1.1076,0,4.7554,0.018,109.65,0,172.13,0.7946,1.3612,0.9315,1,1,0.9272,0.1,0.9796,0.99,1,0.9731,0.9778,0.9796,0.9023,0.0978,16.052,14.658,0.3279,0.1343,-0.0497,0.3063,0.0604,13.879,0,27.437,27.437,10.507,0.0372,23.049,602.14,1,0.4613,0.4613,0,0,0,0,0,0,13.418,13.418,15.518,17.688,15.002,17.101,96.676,96.676,7.4316,6.4255,6.2119,1.0062,0.2136,0.1354,0.0287,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 15:00,69.784,65.786,3.1141,2.851,0.7881,9.9624,50.727,61.047,12.784,25.361,70.195,70.195,0,17.04,4.3301,0,69.107,0,0,0.6765,69.784,0,0,0,69.107,0.6765,0,1,0,0.0097,67.608,2.1751,0,0,1.5663,0.6088,65.786,1.8229,0,0,1.8162,0.0066,0,0,65.724,0.061,0.9941,0.9688,1,1,0.9773,0.1,0.973,1,1,0.9731,0.9019,0.973,0.9511,0.0902,3.6176,3.4126,0.3089,-0.071,-0.0111,0.0685,0.0032,3.1141,0,19.506,19.506,2.4658,0.0375,5.2706,590.86,1,0.2632,0.2632,0,0,0,0,0,0,2.851,2.851,15.45,17.611,14.145,16.123,91.55,91.55,1.6748,1.4417,1.3199,0.2331,0.1218,0.1392,0.0727,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 16:00,0,0,0,0,0,2.7459,58.664,82.18,3.2139,5.8756,6.6039,6.6039,0,14.83,1.64,0,6.2741,0,0,0.0035,6.2776,6.2776,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 17:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.73,1.6001,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 18:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.15,1.46,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 19:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.84,3.4299,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 20:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,15.3,6.11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 21:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.91,5.8401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 22:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.53,4.93,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/30/90 23:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.08,3.1401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 00:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.8,2.7401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 01:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,9.1799,1.11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 02:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,12.55,4.4599,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-12.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 03:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.15,5.3401,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 04:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,13.97,6.2201,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-13.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 05:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.39,6.2001,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 06:00,0,0,0,0,0,0,0,90,0,-50,0,0,0,14.59,5.4901,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 07:00,31.452,30.285,1.3668,1.1519,0.7065,4.348,-56.798,77.659,5.1921,-9.5088,31.206,31.206,0,14.99,4.72,0,31.409,0,0,0.0429,31.452,0,0,0,31.409,0.0429,0,1,0,0.0014,31.303,0.1489,0,0,0.1103,0.0386,30.285,1.0184,0,0,1.0177,0.0007,0,0,30.281,0.0036,1.0079,0.9953,1,1,0.9965,0.1,0.9675,1,1,0.9675,0.8419,0.9675,0.9641,0.0842,1.6305,1.571,0.2293,-0.0509,-0.0049,0.03,0.0006,1.3668,0,16.136,16.136,1.1459,0.0378,2.3595,579.29,1,0.2149,0.2149,0,0,0,0,0,0,1.1519,1.1519,15.045,17.15,12.679,14.453,84.276,84.276,0.7549,0.6328,0.5333,0.1221,0.0995,0.1617,0.1318,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 08:00,203.25,189.35,9.3049,8.9226,0.8468,12.81,-46.815,51.71,17.32,-38.826,146.31,125.3,21.004,16.71,3.1699,58.402,141.61,0,0,3.2326,203.25,0,58.402,0,141.61,3.2326,0.2873,0.7127,0,0.0159,193.54,9.7033,0,0,6.794,2.9093,189.35,4.1895,0.6848,0,3.4951,0.0096,57.717,0,131.32,0.3136,1.3892,0.9523,1,1,0.952,0.1,0.9784,0.9883,1,0.9741,0.9703,0.9784,0.9273,0.097,10.536,9.8225,0.3652,-0.0463,-0.0333,0.205,0.0269,9.3049,0,23.752,23.752,7.0414,0.0372,15.395,604.42,1,0.3823,0.3823,0,0,0,0,0,0,8.9226,8.9226,15.85,18.067,15.199,17.325,95.891,95.891,4.8779,4.3078,4.1308,0.5701,0.177,0.1169,0.0363,0,0,0,0,0,0,0,0,0,0,0,0
12/01/90 09:00,320.81,298.95,14.63,14.152,0.851,20.339,-34.585,50.791,33.147,-50,218.4,118.4,100.01,17.68,1.52,181.25,131.76,0,0,7.8017,320.81,0,181.25,0,131.76,7.8017,0.565,0.435,0,0.0243,304.2,16.612,0,0,9.5905,7.0215,298.95,5.2452,1.9435,0,3.2844,0.0173,179.31,0,118.88,0.7629,1.4689,0.9482,1,1,0.9272,0.1,0.9828,0.9893,1,0.9731,0.9778,0.9828,0.9023,0.0978,16.631,15.508,0.3183,0.2217,-0.0524,0.3229,0.0677,14.63,0,28.804,28.804,11.124,0.0372,24.407,599.4,1,0.4772,0.4772,0,0,0,0,0,0,14.152,14.152,15.788,17.997,15.273,17.41,96.738,96.738,7.6994,6.773,6.5521,0.9264,0.2209,0.1203,0.0287,0,0,0,0,0,0,0,0,0,0,0,0
